created_at,full_text,full_text_english,Positif,Negatif,Netral,Compound,klasifikasi,norm,tokens,stopword,stemming,stemming_string
2024-05-12 04:04:12,dpr jangan pura2 kaget memang dpr bagian dari penguasa biadab lakukan kecurangan pemilu kalau memang kalian amanah kenapa ga gelar hak angket rakyat sudah tahu kalian juga buajingan bagian dari lingkaran istana yg korup,dpr do not pretend to be surprised that the dpr is part of the savage rulers to cheat the election if you are trustworthy why not the degree of public questionnaire rights already know that you are also part of the corrupt palace circle,0.0,0.13333333333333333,0.8666666666666667,-0.13333333333333333,Negatif,dpr jangan pura-pura kaget memang dpr bagian dari penguasa biadab lakukan curang pemilu kalau memang kalian amanah kenapa tidak gelar hak angket rakyat sudah tahu kalian juga buajingan bagian dari lingkaran istana yang korup,"['dpr', 'jangan', 'pura-pura', 'kaget', 'memang', 'dpr', 'bagian', 'dari', 'penguasa', 'biadab', 'lakukan', 'curang', 'pemilu', 'kalau', 'memang', 'kalian', 'amanah', 'kenapa', 'tidak', 'gelar', 'hak', 'angket', 'rakyat', 'sudah', 'tahu', 'kalian', 'juga', 'buajingan', 'bagian', 'dari', 'lingkaran', 'istana', 'yang', 'korup']","['dpr', 'pura-pura', 'kaget', 'dpr', 'penguasa', 'biadab', 'lakukan', 'curang', 'pemilu', 'amanah', 'gelar', 'hak', 'angket', 'rakyat', 'buajingan', 'lingkaran', 'istana', 'korup']","['dpr', 'pura', 'kaget', 'dpr', 'kuasa', 'biadab', 'laku', 'curang', 'milu', 'amanah', 'gelar', 'hak', 'angket', 'rakyat', 'buajingan', 'lingkar', 'istana', 'korup']",dpr pura kaget dpr kuasa biadab laku curang pemilu amanah gelar hak angket rakyat buajingan lingkar istana korup
2024-05-12 05:45:17,cok kyk e wingi bengak bengok kecurangan pemilu la kok saiki ganok bedane ttd pansel e yo ganok goblok congok,cok kyk e wingi bengkak bengok cheating elections why saiki ganok bedane signed committee e yo ganok goblok convert,0.0,0.0,1.0,0.0,Netral,cok seperti e wingi bengak bengok curang pemilu la kok sekarang ganok bedane tanda tangan pansel e ya ganok goblok congok,"['cok', 'seperti', 'e', 'wingi', 'bengak', 'bengok', 'curang', 'pemilu', 'la', 'kok', 'sekarang', 'ganok', 'bedane', 'tanda', 'tangan', 'pansel', 'e', 'ya', 'ganok', 'goblok', 'congok']","['cok', 'e', 'wingi', 'bengak', 'bengok', 'curang', 'pemilu', 'la', 'ganok', 'bedane', 'tanda', 'tangan', 'pansel', 'e', 'ganok', 'goblok', 'congok']","['cok', 'e', 'wing', 'bengak', 'bengok', 'curang', 'milu', 'la', 'ganok', 'bedane', 'tanda', 'tangan', 'pansel', 'e', 'ganok', 'goblok', 'congok']",cok e wing bengak bengok curang pemilu la ganok bedane tanda tangan pansel e ganok goblok congok
2024-05-12 10:10:31,kita berjuang untuk pemilu yang bersih dari kecurangan,we fight for elections that are clean from fraud,0.3666666666666667,0.0,0.6333333333333333,0.3666666666666667,Positif,kita berjuang untuk pemilu yang bersih dari curang,"['kita', 'berjuang', 'untuk', 'pemilu', 'yang', 'bersih', 'dari', 'curang']","['berjuang', 'pemilu', 'bersih', 'curang']","['juang', 'milu', 'bersih', 'curang']",juang pemilu bersih curang
2024-05-12 12:16:00,semua orang pendukung pasangan nomor urut dua dan mereka yang tidak ingin memilih nomor urut satu dan aku yang terlebih dahulu sudah tercoblos nomor urut satu tetapi kemudian mengapa katanya kecurangan pemilu aduh pusing,all supporters of pair number two and those who do not want to choose sequence number one and i who had already been voted in serial number one but then why said the election fraud was dizzy,0.0,0.0,1.0,0.0,Netral,semua orang pendukung pasangan nomor urut dua dan mereka yang tidak ingin memilih nomor urut satu dan saya yang terlebih dahulu sudah tercoblos nomor urut satu tetapi kemudian mengapa katanya curang pemilu aduh pusing,"['semua', 'orang', 'pendukung', 'pasangan', 'nomor', 'urut', 'dua', 'dan', 'mereka', 'yang', 'tidak', 'ingin', 'memilih', 'nomor', 'urut', 'satu', 'dan', 'saya', 'yang', 'terlebih', 'dahulu', 'sudah', 'tercoblos', 'nomor', 'urut', 'satu', 'tetapi', 'kemudian', 'mengapa', 'katanya', 'curang', 'pemilu', 'aduh', 'pusing']","['orang', 'pendukung', 'pasangan', 'nomor', 'urut', 'memilih', 'nomor', 'urut', 'tercoblos', 'nomor', 'urut', 'curang', 'pemilu', 'pusing']","['orang', 'dukung', 'pasang', 'nomor', 'urut', 'pilih', 'nomor', 'urut', 'coblos', 'nomor', 'urut', 'curang', 'milu', 'pusing']",orang dukung pasang nomor urut pilih nomor urut coblos nomor urut curang pemilu pusing
2024-05-12 12:50:44,jelas2 slm masa pemilu 2024 lalu citra mk mjd sorotan sdh tdk dipercaya publik maupun pemerhati politik pakar hukum tata negara bahkan para civitas akademi dr awal keputusan kontrversi sang mahkota smp gugatan kecurangan sengketa pilpres ditolak,clearly slm slm during the 2024 election then the image of mk mjd is not trusted by the public or observers of the political law experts and even the academy community communityfrom the initial decision of the crown of the crown middle school the presidential election disputes claims were rejected,0.019999999999999997,0.0,0.98,0.019999999999999997,Positif,jelas2 slm masa pemilu 2024 lalu citra mahkamah konsitusi menjadi sorotan sudah tidak dipercaya publik maupun pemerhati politik pakar hukum tata negara bahkan para civitas akademi dari awal keputusan kontrversi sang mahkota smp gugatan curang sengketa pemilihan presiden ditolak,"['jelas2', 'slm', 'masa', 'pemilu', '2024', 'lalu', 'citra', 'mahkamah', 'konsitusi', 'menjadi', 'sorotan', 'sudah', 'tidak', 'dipercaya', 'publik', 'maupun', 'pemerhati', 'politik', 'pakar', 'hukum', 'tata', 'negara', 'bahkan', 'para', 'civitas', 'akademi', 'dari', 'awal', 'keputusan', 'kontrversi', 'sang', 'mahkota', 'smp', 'gugatan', 'curang', 'sengketa', 'pemilihan', 'presiden', 'ditolak']","['jelas2', 'slm', 'pemilu', '2024', 'citra', 'mahkamah', 'konsitusi', 'sorotan', 'dipercaya', 'publik', 'pemerhati', 'politik', 'pakar', 'tata', 'negara', 'civitas', 'akademi', 'keputusan', 'kontrversi', 'sang', 'mahkota', 'smp', 'gugatan', 'curang', 'sengketa', 'pemilihan', 'presiden', 'ditolak']","['jelas2', 'slm', 'milu', '2024', 'citra', 'mahkamah', 'konsitusi', 'sorot', 'percaya', 'publik', 'perhati', 'politik', 'pakar', 'tata', 'negara', 'civitas', 'akademi', 'putus', 'kontrversi', 'sang', 'mahkota', 'smp', 'gugat', 'curang', 'sengketa', 'pilih', 'presiden', 'tolak']",jelas2 slm pemilu 2024 citra mahkamah konsitusi sorot percaya publik perhati politik pakar tata negara civitas akademi putus kontrversi sang mahkota smp gugat curang sengketa pilih presiden tolak
2024-05-12 14:23:46,money politik tidak termasuk kecurangan dalam sistem pemilu 2024,money politics does not include fraud in the 2024 election system,0.0,0.0,1.0,0.0,Netral,uang politik tidak termasuk curang dalam sistem pemilu 2024,"['uang', 'politik', 'tidak', 'termasuk', 'curang', 'dalam', 'sistem', 'pemilu', '2024']","['uang', 'politik', 'curang', 'sistem', 'pemilu', '2024']","['uang', 'politik', 'curang', 'sistem', 'milu', '2024']",uang politik curang sistem pemilu 2024
2024-05-12 15:04:10,dan 1 hal yg mgkn banyak yg tdk paham bhw kecurangan itu ada dibuktikam dgn adanya disenting opinion oleh mk baru pertama dlm sejarah mk memutuskan pemenang pemilu tanpa legitimasi penuh,by being disarken opinion by the mk only the first time in the history of the constitutional court decided the winner of the election without full legitimacy,0.19999999999999998,0.0,0.8,0.19999999999999998,Positif,dan 1 hal yang mungkin banyak yang tidak paham bhw curang itu ada dibuktikam dengan adanya disenting opinion oleh mahkamah konsitusi baru pertama dalam sejarah mahkamah konsitusi memutuskan pemenang pemilu tanpa legitimasi penuh,"['dan', '1', 'hal', 'yang', 'mungkin', 'banyak', 'yang', 'tidak', 'paham', 'bhw', 'curang', 'itu', 'ada', 'dibuktikam', 'dengan', 'adanya', 'disenting', 'opinion', 'oleh', 'mahkamah', 'konsitusi', 'baru', 'pertama', 'dalam', 'sejarah', 'mahkamah', 'konsitusi', 'memutuskan', 'pemenang', 'pemilu', 'tanpa', 'legitimasi', 'penuh']","['1', 'paham', 'bhw', 'curang', 'dibuktikam', 'disenting', 'opinion', 'mahkamah', 'konsitusi', 'sejarah', 'mahkamah', 'konsitusi', 'memutuskan', 'pemenang', 'pemilu', 'legitimasi', 'penuh']","['1', 'paham', 'bhw', 'curang', 'dibuktikam', 'senting', 'opinion', 'mahkamah', 'konsitusi', 'sejarah', 'mahkamah', 'konsitusi', 'putus', 'menang', 'milu', 'legitimasi', 'penuh']",1 paham bhw curang dibuktikam senting opinion mahkamah konsitusi sejarah mahkamah konsitusi putus menang pemilu legitimasi penuh
2024-05-12 15:22:33,kedepannya indonesia akan ada bank yang namanya bank gentong babi dgn 5 jenis tabungan yaitu 1 tabungan gentong bunga 36 2 tabungan babi bunga 62 3 tabungan bansos bunga sukasuka 4 tabungan pemilu bunga 5th sekali 5 tabungan kecurangan bunga 58,in the future indonesia there will be a bank called bank gentong pigs with 5 types of savings namely 1 gentong savings 36interest 2 pork savings 62interest 3 social savings flowers likelikes4 election savings interest 5th once 5 savings of fraud interest 58,0.016666666666666666,0.0,0.9833333333333333,0.016666666666666666,Positif,kedepannya indonesia akan ada bank yang namanya bank gentong babi dengan 5 jenis tabungan yaitu 1 tabungan gentong bunga 36 2 tabungan babi bunga 62 3 tabungan bansos bunga sukasuka 4 tabungan pemilu bunga 5th sekali 5 tabungan curang bunga 58,"['kedepannya', 'indonesia', 'akan', 'ada', 'bank', 'yang', 'namanya', 'bank', 'gentong', 'babi', 'dengan', '5', 'jenis', 'tabungan', 'yaitu', '1', 'tabungan', 'gentong', 'bunga', '36', '2', 'tabungan', 'babi', 'bunga', '62', '3', 'tabungan', 'bansos', 'bunga', 'sukasuka', '4', 'tabungan', 'pemilu', 'bunga', '5th', 'sekali', '5', 'tabungan', 'curang', 'bunga', '58']","['kedepannya', 'indonesia', 'bank', 'namanya', 'bank', 'gentong', 'babi', '5', 'jenis', 'tabungan', '1', 'tabungan', 'gentong', 'bunga', '36', 'tabungan', 'babi', 'bunga', '62', '3', 'tabungan', 'bansos', 'bunga', 'sukasuka', '4', 'tabungan', 'pemilu', 'bunga', '5th', '5', 'tabungan', 'curang', 'bunga', '58']","['depan', 'indonesia', 'bank', 'nama', 'bank', 'gentong', 'babi', '5', 'jenis', 'tabung', '1', 'tabung', 'gentong', 'bunga', '36', 'tabung', 'babi', 'bunga', '62', '3', 'tabung', 'bansos', 'bunga', 'sukasuka', '4', 'tabung', 'milu', 'bunga', '5th', '5', 'tabung', 'curang', 'bunga', '58']",depan indonesia bank nama bank gentong babi 5 jenis tabung 1 tabung gentong bunga 36 tabung babi bunga 62 3 tabung bansos bunga sukasuka 4 tabung pemilu bunga 5th 5 tabung curang bunga 58
2024-05-12 22:28:02,bola dikuasai mk opor pada kpu dikembalikan lagi ke mk umpan terobosan pada kpu yg langsung menendang bolanya mampukah mpr menepis bola liar yg sejak awal pertandingan terlihat kecurangan atau terjadi gol bunuh diri mpr hrs memerintahkan kpu pemilu ulang tampa gibran,the ball controlled by the mk opor on the kpu was returned to the constitutional court of breakthrough bait to the kpu who immediately kicked the ball could mpr dismissed the wild ball which from the beginning of the match was seen cheating or a goal of an own,0.35,0.0,0.65,0.35,Positif,bola dikuasai mahkamah konsitusi opor pada kpu dikembalikan lagi ke mahkamah konsitusi umpan terobosan pada kpu yang langsung menendang bolanya mampukah mpr menepis bola liar yang sejak awal pertandingan terlihat curang atau terjadi gol bunuh diri mpr harus memerintahkan kpu pemilu ulang tampa gibran,"['bola', 'dikuasai', 'mahkamah', 'konsitusi', 'opor', 'pada', 'kpu', 'dikembalikan', 'lagi', 'ke', 'mahkamah', 'konsitusi', 'umpan', 'terobosan', 'pada', 'kpu', 'yang', 'langsung', 'menendang', 'bolanya', 'mampukah', 'mpr', 'menepis', 'bola', 'liar', 'yang', 'sejak', 'awal', 'pertandingan', 'terlihat', 'curang', 'atau', 'terjadi', 'gol', 'bunuh', 'diri', 'mpr', 'harus', 'memerintahkan', 'kpu', 'pemilu', 'ulang', 'tampa', 'gibran']","['bola', 'dikuasai', 'mahkamah', 'konsitusi', 'opor', 'kpu', 'dikembalikan', 'mahkamah', 'konsitusi', 'umpan', 'terobosan', 'kpu', 'langsung', 'menendang', 'bolanya', 'mpr', 'menepis', 'bola', 'liar', 'pertandingan', 'curang', 'gol', 'mpr', 'memerintahkan', 'kpu', 'pemilu', 'ulang', 'tampa', 'gibran']","['bola', 'asai', 'mahkamah', 'konsitusi', 'opor', 'kpu', 'kembali', 'mahkamah', 'konsitusi', 'umpan', 'terobos', 'kpu', 'langsung', 'tendang', 'bola', 'mpr', 'menep', 'bola', 'liar', 'tanding', 'curang', 'gol', 'mpr', 'perintah', 'kpu', 'milu', 'ulang', 'tampa', 'gibran']",bola asai mahkamah konsitusi opor kpu kembali mahkamah konsitusi umpan terobos kpu langsung tendang bola mpr menep bola liar tanding curang gol mpr perintah kpu pemilu ulang tampa gibran
2024-05-13 04:09:13,kpu dan bawaslu harus diberikan dukungan penuh untuk memastikan pemilu 2024 berjalan dengan lancar dan tanpa kecurangan,kpu and bawaslu must be given full support to ensure the 2024 election runs smoothly and without cheating,0.375,0.0,0.625,0.375,Positif,kpu dan bawaslu harus diberikan dukungan penuh untuk memastikan pemilu 2024 berjalan dengan lancar dan tanpa curang,"['kpu', 'dan', 'bawaslu', 'harus', 'diberikan', 'dukungan', 'penuh', 'untuk', 'memastikan', 'pemilu', '2024', 'berjalan', 'dengan', 'lancar', 'dan', 'tanpa', 'curang']","['kpu', 'bawaslu', 'dukungan', 'penuh', 'pemilu', '2024', 'berjalan', 'lancar', 'curang']","['kpu', 'bawaslu', 'dukung', 'penuh', 'milu', '2024', 'jalan', 'lancar', 'curang']",kpu bawaslu dukung penuh pemilu 2024 jalan lancar curang
2024-05-13 13:19:55,kecuranganmanipulasi sdh dari 2019 berlanjut dg mengawinkan si usman dg adeknya agar mk lbh mdh dikendalikan mk kpu bawaslu amp aparat teekendali penuh pemilu 2024 hanya formalitas agar terlihat legal karna arah amp hasilnya sdh dlm kendali o1 lemah korban amp pelengkap,cheatingmanipulation from 2019 continues by marrying the usman with his brother so that mk is more controlled by mk kpu bawaslu ampelection officials full of 2024 elections are only formalities to make it look legal because of the direction ampthe result is in control of o1 weak victims ampcomplementary,0.135,0.0,0.865,0.135,Positif,kecuranganmanipulasi sudah dari 2019 berlanjut dengan mengawinkan si usman dengan adeknya agar mahkamah konsitusi lebih mudah dikendalikan mahkamah konsitusi kpu bawaslu amp aparat teekendali penuh pemilu 2024 hanya formalitas agar terlihat legal karena arah amp hasilnya sudah dalam kendali o1 lemah korban amp pelengkap,"['kecuranganmanipulasi', 'sudah', 'dari', '2019', 'berlanjut', 'dengan', 'mengawinkan', 'si', 'usman', 'dengan', 'adeknya', 'agar', 'mahkamah', 'konsitusi', 'lebih', 'mudah', 'dikendalikan', 'mahkamah', 'konsitusi', 'kpu', 'bawaslu', 'amp', 'aparat', 'teekendali', 'penuh', 'pemilu', '2024', 'hanya', 'formalitas', 'agar', 'terlihat', 'legal', 'karena', 'arah', 'amp', 'hasilnya', 'sudah', 'dalam', 'kendali', 'o1', 'lemah', 'korban', 'amp', 'pelengkap']","['kecuranganmanipulasi', '2019', 'berlanjut', 'usman', 'adeknya', 'mahkamah', 'konsitusi', 'dikendalikan', 'mahkamah', 'konsitusi', 'kpu', 'bawaslu', 'amp', 'aparat', 'teekendali', 'penuh', 'pemilu', '2024', 'formalitas', 'legal', 'arah', 'amp', 'hasilnya', 'kendali', 'o1', 'lemah', 'korban', 'amp', 'pelengkap']","['kecuranganmanipulasi', '2019', 'lanjut', 'usman', 'adeknya', 'mahkamah', 'konsitusi', 'kendali', 'mahkamah', 'konsitusi', 'kpu', 'bawaslu', 'amp', 'aparat', 'teekendali', 'penuh', 'milu', '2024', 'formalitas', 'legal', 'arah', 'amp', 'hasil', 'kendali', 'o1', 'lemah', 'korban', 'amp', 'lengkap']",kecuranganmanipulasi 2019 lanjut usman adeknya mahkamah konsitusi kendali mahkamah konsitusi kpu bawaslu amp aparat teekendali penuh pemilu 2024 formalitas legal arah amp hasil kendali o1 lemah korban amp lengkap
2024-05-14 03:15:09,bisa saja direvisi uu desamaklum plonga plongo takut ketahuan memobilisasi kades untuk kecurangan pemilu 2024,it could be revised the village law understandably plonga plongo was afraid of being caught mobilizing the village head for the 2024 election fraud,0.0,0.6,0.4,-0.6,Negatif,bisa saja direvisi uu desamaklum plonga plongo takut ketahuan memobilisasi kades untuk curang pemilu 2024,"['bisa', 'saja', 'direvisi', 'uu', 'desamaklum', 'plonga', 'plongo', 'takut', 'ketahuan', 'memobilisasi', 'kades', 'untuk', 'curang', 'pemilu', '2024']","['direvisi', 'uu', 'desamaklum', 'ketahuan', 'memobilisasi', 'kades', 'curang', 'pemilu', '2024']","['revisi', 'uu', 'desamaklum', 'tahu', 'mobilisasi', 'kades', 'curang', 'milu', '2024']",revisi uu desamaklum tahu mobilisasi kades curang pemilu 2024
2024-05-14 07:13:24,bisa picu perpecahan masyarakat aktivis rakyat tolak hak angket kecurangan pemilu 2024 anak sd bpjs lucifer sosis champ 6 miliar hadiah gratis,can trigger community divisions for peoples activist reject the right to cheating election cheating 2024 children of elementary school bpjs lucifer sausage champ 6 billion free prizes,0.32857142857142857,0.0,0.6714285714285715,0.32857142857142857,Positif,bisa picu perpecahan masyarakat aktivis rakyat tolak hak angket curang pemilu 2024 anak sd bpjs lucifer sosis champ 6 miliar hadiah gratis,"['bisa', 'picu', 'perpecahan', 'masyarakat', 'aktivis', 'rakyat', 'tolak', 'hak', 'angket', 'curang', 'pemilu', '2024', 'anak', 'sd', 'bpjs', 'lucifer', 'sosis', 'champ', '6', 'miliar', 'hadiah', 'gratis']","['perpecahan', 'masyarakat', 'aktivis', 'rakyat', 'tolak', 'hak', 'angket', 'curang', 'pemilu', '2024', 'anak', 'sd', 'bpjs', 'lucifer', 'sosis', 'champ', '6', 'miliar', 'hadiah', 'gratis']","['pecah', 'masyarakat', 'aktivis', 'rakyat', 'tolak', 'hak', 'angket', 'curang', 'milu', '2024', 'anak', 'sd', 'bpjs', 'lucifer', 'sosis', 'champ', '6', 'miliar', 'hadiah', 'gratis']",pecah masyarakat aktivis rakyat tolak hak angket curang pemilu 2024 anak sd bpjs lucifer sosis champ 6 miliar hadiah gratis
2024-05-14 07:13:39,bisa picu perpecahan masyarakat aktivis rakyat tolak hak angket kecurangan pemilu 2024 anak sd bpjs lucifer sosis champ 6 miliar hadiah gratis,can trigger community divisions for peoples activist reject the right to cheating election cheating 2024 children of elementary school bpjs lucifer sausage champ 6 billion free prizes,0.32857142857142857,0.0,0.6714285714285715,0.32857142857142857,Positif,bisa picu perpecahan masyarakat aktivis rakyat tolak hak angket curang pemilu 2024 anak sd bpjs lucifer sosis champ 6 miliar hadiah gratis,"['bisa', 'picu', 'perpecahan', 'masyarakat', 'aktivis', 'rakyat', 'tolak', 'hak', 'angket', 'curang', 'pemilu', '2024', 'anak', 'sd', 'bpjs', 'lucifer', 'sosis', 'champ', '6', 'miliar', 'hadiah', 'gratis']","['perpecahan', 'masyarakat', 'aktivis', 'rakyat', 'tolak', 'hak', 'angket', 'curang', 'pemilu', '2024', 'anak', 'sd', 'bpjs', 'lucifer', 'sosis', 'champ', '6', 'miliar', 'hadiah', 'gratis']","['pecah', 'masyarakat', 'aktivis', 'rakyat', 'tolak', 'hak', 'angket', 'curang', 'milu', '2024', 'anak', 'sd', 'bpjs', 'lucifer', 'sosis', 'champ', '6', 'miliar', 'hadiah', 'gratis']",pecah masyarakat aktivis rakyat tolak hak angket curang pemilu 2024 anak sd bpjs lucifer sosis champ 6 miliar hadiah gratis
2024-05-14 10:07:22,dari thn 1972 pemilu itu curang kadar kecurangan saja yg beda2 kenapa kecurangan tahun 2024 katanya brutal dari tahun2 sebelum nyagara2 persaingan ketat ada kubu yg dari onta ada yg dari banteng sengaja di upload berita2 hoax karena padang rumput hijau didepan mata,from 1972 the election cheat cheating the level of fraud is different why cheating in 2024 he said brutally from the previous years because of the tight competition there was a camp from the camel there were those from bullsdeliberately uploaded hoax news because of green grasslands in front of the eyes,0.0,0.28404761904761905,0.7159523809523809,-0.28404761904761905,Negatif,dari tahun 1972 pemilu itu curang kadar curang saja yang beda2 kenapa curang tahun 2024 katanya brutal dari tahun2 sebelum nyagara2 persaingan ketat ada kubu yang dari onta ada yang dari banteng sengaja di upload berita2 hoax karena padang rumput hijau didepan mata,"['dari', 'tahun', '1972', 'pemilu', 'itu', 'curang', 'kadar', 'curang', 'saja', 'yang', 'beda2', 'kenapa', 'curang', 'tahun', '2024', 'katanya', 'brutal', 'dari', 'tahun2', 'sebelum', 'nyagara2', 'persaingan', 'ketat', 'ada', 'kubu', 'yang', 'dari', 'onta', 'ada', 'yang', 'dari', 'banteng', 'sengaja', 'di', 'upload', 'berita2', 'hoax', 'karena', 'padang', 'rumput', 'hijau', 'didepan', 'mata']","['1972', 'pemilu', 'curang', 'kadar', 'curang', 'beda2', 'curang', '2024', 'brutal', 'tahun2', 'nyagara2', 'persaingan', 'ketat', 'onta', 'banteng', 'sengaja', 'upload', 'berita2', 'hoax', 'padang', 'rumput', 'hijau', 'didepan']","['1972', 'milu', 'curang', 'kadar', 'curang', 'beda2', 'curang', '2024', 'brutal', 'tahun2', 'nyagara2', 'saing', 'ketat', 'onta', 'banteng', 'sengaja', 'upload', 'berita2', 'hoax', 'padang', 'rumput', 'hijau', 'depan']",1972 pemilu curang kadar curang beda2 curang 2024 brutal tahun2 nyagara2 saing ketat onta banteng sengaja upload berita2 hoax padang rumput hijau depan
2024-05-14 11:40:02,semoga murka dan makar serta laknat allah swt senantiasa tertuju kepada pelaku amp pendukung kecurangan pemilu 2024 aaamiiin kalau boleh yaa allah swt lenyapkan sekali semua pelaku amp pendukung kecurangan pemilu 2024 aaamiiin,hopefully the angry and treason and curse of allah swt are always on the perpetrators ampsupporters of 2024 aaamiiin election cheating supporters of 2024 election fraud aaamiiin,0.0,0.5,0.5,-0.5,Negatif,semoga murka dan makar serta laknat allah subhanahu wata'ala senantiasa tertuju kepada pelaku amp pendukung curang pemilu 2024 aaamiiin kalau boleh yaa allah subhanahu wata'ala lenyapkan sekali semua pelaku amp pendukung curang pemilu 2024 aaamiiin,"['semoga', 'murka', 'dan', 'makar', 'serta', 'laknat', 'allah', 'subhanahu', ""wata'ala"", 'senantiasa', 'tertuju', 'kepada', 'pelaku', 'amp', 'pendukung', 'curang', 'pemilu', '2024', 'aaamiiin', 'kalau', 'boleh', 'yaa', 'allah', 'subhanahu', ""wata'ala"", 'lenyapkan', 'sekali', 'semua', 'pelaku', 'amp', 'pendukung', 'curang', 'pemilu', '2024', 'aaamiiin']","['semoga', 'murka', 'makar', 'laknat', 'allah', 'subhanahu', ""wata'ala"", 'senantiasa', 'pelaku', 'amp', 'pendukung', 'curang', 'pemilu', '2024', 'aaamiiin', 'allah', 'subhanahu', ""wata'ala"", 'lenyapkan', 'pelaku', 'amp', 'pendukung', 'curang', 'pemilu', '2024', 'aaamiiin']","['moga', 'murka', 'makar', 'laknat', 'allah', 'subhanahu', 'wata ala', 'senantiasa', 'laku', 'amp', 'dukung', 'curang', 'milu', '2024', 'aaamiiin', 'allah', 'subhanahu', 'wata ala', 'lenyap', 'laku', 'amp', 'dukung', 'curang', 'milu', '2024', 'aaamiiin']",moga murka makar laknat allah subhanahu wata ala senantiasa laku amp dukung curang pemilu 2024 aaamiiin allah subhanahu wata ala lenyap laku amp dukung curang pemilu 2024 aaamiiin
2024-05-14 11:41:35,semoga murka dan makar serta laknat allah swt senantiasa tertuju kepada pelaku amp pendukung kecurangan pemilu 2024 aaamiiin kalau boleh yaa allah swt lenyapkan sekali semua pelaku amp pendukung kecurangan pemilu 2024 aaamiiin,hopefully the angry and treason and curse of allah swt will always be directed to the perpetrators ampsupporters of 2024 aaamiiin election cheating supporters of 2024 election fraud aaamiiin,0.0,0.5,0.5,-0.5,Negatif,semoga murka dan makar serta laknat allah subhanahu wata'ala senantiasa tertuju kepada pelaku amp pendukung curang pemilu 2024 aaamiiin kalau boleh yaa allah subhanahu wata'ala lenyapkan sekali semua pelaku amp pendukung curang pemilu 2024 aaamiiin,"['semoga', 'murka', 'dan', 'makar', 'serta', 'laknat', 'allah', 'subhanahu', ""wata'ala"", 'senantiasa', 'tertuju', 'kepada', 'pelaku', 'amp', 'pendukung', 'curang', 'pemilu', '2024', 'aaamiiin', 'kalau', 'boleh', 'yaa', 'allah', 'subhanahu', ""wata'ala"", 'lenyapkan', 'sekali', 'semua', 'pelaku', 'amp', 'pendukung', 'curang', 'pemilu', '2024', 'aaamiiin']","['semoga', 'murka', 'makar', 'laknat', 'allah', 'subhanahu', ""wata'ala"", 'senantiasa', 'pelaku', 'amp', 'pendukung', 'curang', 'pemilu', '2024', 'aaamiiin', 'allah', 'subhanahu', ""wata'ala"", 'lenyapkan', 'pelaku', 'amp', 'pendukung', 'curang', 'pemilu', '2024', 'aaamiiin']","['moga', 'murka', 'makar', 'laknat', 'allah', 'subhanahu', 'wata ala', 'senantiasa', 'laku', 'amp', 'dukung', 'curang', 'milu', '2024', 'aaamiiin', 'allah', 'subhanahu', 'wata ala', 'lenyap', 'laku', 'amp', 'dukung', 'curang', 'milu', '2024', 'aaamiiin']",moga murka makar laknat allah subhanahu wata ala senantiasa laku amp dukung curang pemilu 2024 aaamiiin allah subhanahu wata ala lenyap laku amp dukung curang pemilu 2024 aaamiiin
2024-05-14 14:27:10,lebih baik kita tuntaskan pr pemilu 2024 butuh banget ending doa dan perjuangan kita tentang penegakkan demokrasi yg berkeadilan bila kecurangan itu betul kata abah dibiarkan maka kedepan nanti bangsa kt mau jadi apa,we better complete prthe 2024 election really needs our prayer ending and struggle about the enforcement of just democracyif cheating is true the word abah is left then in the future the nation will be what to be,0.19166666666666665,0.0,0.8083333333333333,0.19166666666666665,Positif,lebih baik kita tuntaskan pr pemilu 2024 butuh banget ending doa dan perjuangan kita tentang penegakkan demokrasi yang berkeadilan bila curang itu betul kata abah dibiarkan maka kedepan nanti bangsa kita mau jadi apa,"['lebih', 'baik', 'kita', 'tuntaskan', 'pr', 'pemilu', '2024', 'butuh', 'banget', 'ending', 'doa', 'dan', 'perjuangan', 'kita', 'tentang', 'penegakkan', 'demokrasi', 'yang', 'berkeadilan', 'bila', 'curang', 'itu', 'betul', 'kata', 'abah', 'dibiarkan', 'maka', 'kedepan', 'nanti', 'bangsa', 'kita', 'mau', 'jadi', 'apa']","['tuntaskan', 'pr', 'pemilu', '2024', 'butuh', 'banget', 'ending', 'doa', 'perjuangan', 'penegakkan', 'demokrasi', 'berkeadilan', 'curang', 'abah', 'dibiarkan', 'kedepan', 'bangsa']","['tuntas', 'pr', 'milu', '2024', 'butuh', 'banget', 'ending', 'doa', 'juang', 'tegak', 'demokrasi', 'adil', 'curang', 'abah', 'biar', 'depan', 'bangsa']",tuntas pr pemilu 2024 butuh banget ending doa juang tegak demokrasi adil curang abah biar depan bangsa
